"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005975","GO:0005975","carbohydrate metabolic process","68/1304","372/10269",0.00106679612413343,0.0396098251018848,0.0343780636447675,"Gcg/Kat2b/Mlxipl/Ncoa2/Inpp5k/Pdk1/Phlda2/Abo/Aldoc/Hnf4a/Pdk4/Fuca2/Hkdc1/Ddit4/Grb10/Mdh1/Galk1/Hif1a/Prxl2c/Usp7/App/Gpd1/Synj2/Glo1/Fuom/Inpp5a/Rb1cc1/Adipor1/Atf3/St6galnac6/Fbn1/Sord/Mtch2/Itpka/Rorc/H6pd/Pgm2/Gnpda2/Abcg2/Idh2/Aldoa/Dgat2/Chst15/Gla/Fam3a/Inpp5j/Chst11/Slc2a6/Hk1/Inpp4b/Irs2/Mtmr7/Acacb/Stk40/Myorg/Ppp1r2/Idnk/B3gnt2/Ep300/Soga1/Per2/B4galt6/Gapdh/Itpk1/Kbtbd2/Slc4a4/Eno1/St6galnac4",68
"GO:0010001","GO:0010001","glial cell differentiation","30/1304","133/10269",0.00107517200811872,0.0396098251018848,0.0343780636447675,"Map2k1/Ndrg1/Ctnnb1/Rhoa/Cntnap1/Erbb3/Pmp22/Egfr/Rtn4/Itgb4/Aspa/Id4/App/Tnfrsf21/Abl2/Spint1/Bmp2/Tlr2/Ski/Ercc2/Il34/Mt3/Dusp10/Lamb2/Ntrk2/B4galt6/Hmga2/Erbb2/Mapk3/Sox13",30
"GO:0039702","GO:0039702","viral budding via host ESCRT complex","6/1304","11/10269",0.00108374958620668,0.0396098251018848,0.0343780636447675,"Chmp2b/Vps4b/Tsg101/Pdcd6ip/Chmp4b/Vps37b",6
"GO:0060457","GO:0060457","negative regulation of digestive system process","6/1304","11/10269",0.00108374958620668,0.0396098251018848,0.0343780636447675,"Abcg8/Gpr39/Abcg2/Isx/Sct/Abcg5",6
"GO:0031346","GO:0031346","positive regulation of cell projection organization","53/1304","275/10269",0.00110141923671527,0.0399552157438278,0.0346778342557329,"Kat2b/Fmr1/Def8/Itga3/Septin7/Rac1/Coro1c/Aqp1/Rab11a/Map2k1/Eif4g2/Atp5g1/Arpc2/Dynll1/Eps8/Retreg3/Ndel1/Cobl/Rtn4/Plek2/F2rl1/Wnt5a/Vegfa/Rhoq/Mark2/Baiap2/Cflar/Stk25/Abl2/Plxna2/Nckap1/Itpka/Skil/Mfn1/Caprin2/Iqgap1/Cask/Ist1/P2ry2/Zdhhc15/Pla2g3/Map2k2/Eef2k/Kdm1a/Sh3glb1/Eef1a1/Sema7a/Eps8l3/Fzd1/Tapt1/Ep300/Ntrk2/Cdc42ep5",53
"GO:0015800","GO:0015800","acidic amino acid transport","12/1304","36/10269",0.00111543731098403,0.040164005694025,0.0348590467245536,"Lrrc8a/Slc25a22/Slc12a2/Slc1a1/Septin2/Stxbp1/Il1rn/Slc7a11/Adora1/Lrrc8e/Ntrk2/Per2",12
"GO:0006835","GO:0006835","dicarboxylic acid transport","14/1304","46/10269",0.00122347477601631,0.0437302271045241,0.0379542329897319,"Lrrc8a/Slc25a22/Slc1a4/Slc12a2/Slc1a1/Septin2/Stxbp1/Il1rn/Slc7a11/Slc26a7/Adora1/Lrrc8e/Ntrk2/Per2",14
"GO:0060485","GO:0060485","mesenchyme development","33/1304","152/10269",0.00124887538436343,0.0440972860971739,0.038272809943259,"Axin2/Coro1c/Ctnnb1/Notch4/Erbb3/Sema6a/Mdm2/Ppp2ca/Rtn4/Rflnb/Hif1a/Gata4/Wnt5a/Spry2/Vegfa/Smad7/Rdh10/Adipor1/Acvr1/Nckap1/Ell3/Spred1/Bmp2/Sdcbp/Glipr2/Smad3/Phldb2/Spry1/Sema7a/Spred2/Plaur/Mapk3/Sema3e",33
"GO:0046031","GO:0046031","ADP metabolic process","19/1304","72/10269",0.00125981255326111,0.0440972860971739,0.038272809943259,"Mlxipl/Ampd3/Aldoc/Hkdc1/Ddit4/Galk1/Hif1a/Prxl2c/App/Gpd1/Mtch2/Aldoa/Nt5e/Slc2a6/Hk1/Ep300/Gapdh/Slc4a4/Eno1",19
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","58/1304","309/10269",0.00127725789149066,0.0440972860971739,0.038272809943259,"Comt/Sult2b1/Insig2/Itpkc/Lbr/Fgfr4/Inpp5k/Pmp22/Pnpo/Slc16a10/Nudt4/Fabp6/Apob/Galk1/Sgpp1/Hif1a/Wnt5a/Ly6e/App/Gpd1/Synj2/Glo1/Npc1/Slc1a1/Inpp5a/Rdh10/Nr5a2/Cubn/Sord/Mtch2/Itpka/Bmp2/Slc27a2/Slc7a11/H6pd/Idh2/Sult1a1/Dgat2/Mt3/Idh3a/Scap/Akr1c14/Inpp5j/Mfsd12/Pip4p1/Ldlrap1/Inpp4b/Srd5a2/Slco4a1/Mtmr7/Insig1/Per2/Retsat/Ces1d/Itpk1/Ipmk/Gdpd1/Dhrs3",58
"GO:0007588","GO:0007588","excretion","9/1304","23/10269",0.00128545718098094,0.0440972860971739,0.038272809943259,"Comt/Abcg8/Gnas/Abcg2/Gnai2/Guca2b/Chrnb4/Abcg5/Adora1",9
"GO:0044058","GO:0044058","regulation of digestive system process","9/1304","23/10269",0.00128545718098094,0.0440972860971739,0.038272809943259,"Hip1r/Aqp1/Kcnq1/Abcg8/Gpr39/Abcg2/Isx/Sct/Abcg5",9
"GO:0070848","GO:0070848","response to growth factor","67/1304","368/10269",0.00128817416700241,0.0440972860971739,0.038272809943259,"Cav2/Itga3/Bmp8b/Fgfr4/Inpp5k/Arpc2/Epha2/Ctnnb1/Myo1c/Map2k3/Sema6a/Ddit4/Egfr/Grb10/Appl2/Hif1a/Map3k1/Gata4/Wnt5a/Spry2/Runx1/Vegfa/Spry4/Anxa1/Men1/Smad7/Cflar/Acvr1/Itgb6/Fbn1/Ehd4/Spred1/Bmp2/Skil/Sdcbp/Ptpn12/Ski/Furin/Iqgap1/Usp9x/Cask/Slit2/Casp3/Zpr1/Smad3/Dync1li1/Bmp8a/Chst11/Sh3glb1/Spry1/Eef1a1/Pmepa1/Egr1/Smurf1/Kcnd3/Garem1/Nrep/Fzd1/Spred2/Fgfbp1/Acap2/Ep300/Ntrk2/Hipk2/Erbb2/Mapk3/Dusp22",67
"GO:0050808","GO:0050808","synapse organization","48/1304","246/10269",0.0014139337310943,0.048063859208737,0.0417154684889654,"Fmr1/Itga3/Septin7/Cacnb3/Chmp2b/Ndrg1/Ctnnb1/Rhoa/Ptprs/Ppfibp1/Pmp22/Wnt5a/Ywhaz/Arc/App/Afg3l2/Slc1a1/Ube3a/Baiap2/Ngef/Abl2/Fcgr2b/Itpka/Mfn1/Slc7a11/Tlr2/Sdcbp/Actb/Caprin2/Cask/Cttn/Cadm1/Zdhhc15/Eef2k/Pcdh17/Lrfn3/Shank2/Lzts3/Igsf9/Chmp4b/Clstn1/Sipa1l1/Fzd1/Lamb2/Adam10/Ntrk2/Erbb2/Sema3e",48
"GO:0043270","GO:0043270","positive regulation of ion transport","74/1304","416/10269",0.00143289106176036,0.0483700239667856,0.0419811942656107,"Gcg/Jup/Rac1/Hbp1/Sri/Cacnb3/Arpc2/Dynll1/Kcnq1/Tsg101/Myo1c/Erbb3/Egfr/Mdm2/Rtn4/Rph3al/Hif1a/Ocln/F2rl1/Glud1/Arc/App/Runx1/Rhoq/Slc12a2/Ccr1/Gpr39/Glul/Mpc2/Stxbp1/Gnas/Tlr2/Plk3/Pink1/Slc9a1/P2rx4/Adipor2/Dennd5b/Tnfrsf1a/Sytl2/Nucb2/Chp2/Cask/Map1lc3b/Zpr1/Anxa2/Prr5l/P2ry2/Acsl3/Pla2g3/Kcne3/Eepd1/Sh3glb1/Ldlrap1/Atp8a1/Wnk2/Itln1/Sct/Irs2/Tspo/Adora1/Golph3l/Sfn/Crebrf/Lgals3/Vamp8/Cemip/Ezr/Slc51b/Ep300/Ces1d/Erbb2/Ang/Wipf1",74
"GO:0040013","GO:0040013","negative regulation of locomotion","39/1304","190/10269",0.00146910537198559,0.0492267905838754,0.0427247970766623,"Jup/Rac1/Calr/Coro1c/Rhoa/Cers2/Ada/Hnf4a/Sema6a/Ptprr/Wnt5a/Dusp1/Abhd6/Adipor1/Il1rn/Spred1/Trp53inp1/Adipor2/Idh2/Slit2/Tpm1/Trib1/Phldb2/Rap2b/Clic4/Ctnna1/Sema7a/Rras/Abhd2/Dusp10/Adora1/Macir/Ptprt/Rhob/Sema3e/Dusp22/Cldn3/Arrdc3/Erdr1",39
"GO:0030162","GO:0030162","regulation of proteolysis","79/1304","450/10269",0.00147852528805715,0.0492267905838754,0.0427247970766623,"Fmr1/Hip1r/Snx9/Aqp1/Fgfr4/Rhoa/Notch4/Perp/Mdm2/Ppp2ca/Trib2/Rffl/Dapk1/Anxa8/Cideb/Desi1/Usp7/App/Vegfa/Psmb8/Slc1a1/Men1/Ube3a/Itih5/Xiap/Smad7/Cflar/Rhbdd1/Bok/Tfpi/Mtch2/Spint1/Aurka/Sh3d19/F3/Bcl10/Sdcbp/Spink4/Plk3/Dnajb6/Furin/Rps6ka3/Ist1/Smad3/Trib1/Ctnnd1/Gramd4/Tnfrsf23/Osbpl7/Ptpn3/Smurf1/Dap/Tnfsf10/Gsap/Serpinb1a/Prss22/Snx12/Plaur/Sfn/Cldn4/Lxn/Ubqln2/Tnfsf15/Zfand2a/Ep300/Gapdh/Sh3rf2/Serpinb6a/Fhit/Hipk2/Cycs/Serpinb5/Nlrp1b/Cldn3/Rybp/Svip/Psme2/Hspa1a/Psmb9",79
"GO:0051962","GO:0051962","positive regulation of nervous system development","38/1304","184/10269",0.00149429435476971,0.0494133663845957,0.0428867294945721,"Fmr1/Rab11a/Map2k1/Eif4g2/Atp5g1/Ctnnb1/Fzd3/Ndel1/Egfr/Rtn4/Aspa/Hif1a/Xrcc4/Vegfa/Baiap2/Stk25/Plxna2/Ell3/Itpka/Spint1/Bmp2/Skil/Mfn1/Tlr2/Caprin2/Cask/Ist1/Il34/Map2k2/Eef2k/Kdm1a/Sh3glb1/Sema7a/Clstn1/Tspo/Atxn1/Ep300/Ntrk2",38
